# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,-488971.4704,1.65E-03,0,-0.149,0,0,-0.99790096,3.37E-09,0,-1.30E-16,0,1.28E-19,1.32E-17,-1.43E-16
0,-488980.457,2.01E-03,0,-0.14999999,0,0,-0.9979193,4.10E-09,0,-1.31E-16,0,1.27E-19,1.32E-17,-1.44E-16
0,-488971.4704,1.58E-03,0,-0.149,0,0,-0.99790096,3.22E-09,0,-1.30E-16,0,1.28E-19,1.32E-17,-1.43E-16
0,-488962.425,1.02E-03,0,-0.148,0,0,-0.9978825,2.09E-09,0,-1.29E-16,0,1.29E-19,1.32E-17,-1.42E-16
0,-488953.1885,1.47E-03,0,-0.147,0,0,-0.99786365,3.01E-09,0,-1.28E-16,0,1.30E-19,1.32E-17,-1.41E-16
0,-488943.854,1.52E-03,0,-0.14600001,0,0,-0.9978446,3.10E-09,0,-1.27E-16,0,1.31E-19,1.32E-17,-1.40E-16
0,-488934.3774,1.26E-03,0,-0.145,0,0,-0.9978253,2.58E-09,0,-1.26E-16,0,1.33E-19,1.32E-17,-1.39E-16
0,-488924.842,1.76E-03,0,-0.144,0,0,-0.9978058,3.59E-09,0,-1.25E-16,0,1.34E-19,1.32E-17,-1.38E-16
0,-488915.14,7.29E-04,0,-0.143,0,0,-0.9977859,1.49E-09,0,-1.24E-16,0,1.35E-19,1.32E-17,-1.37E-16
0,-488905.2616,6.49E-04,0,-0.142,0,0,-0.9977659,1.32E-09,0,-1.23E-16,0,1.36E-19,1.32E-17,-1.36E-16
0,-488895.295,1.52E-03,0,-0.14100002,0,0,-0.9977455,3.09E-09,0,-1.22E-16,0,1.37E-19,1.32E-17,-1.36E-16
0,-488885.2255,8.34E-04,0,-0.14,0,0,-0.99772495,1.70E-09,0,-1.21E-16,0,1.39E-19,1.31E-17,-1.35E-16
0,-488875.009,1.58E-03,0,-0.139,0,0,-0.9977041,3.22E-09,0,-1.20E-16,0,1.40E-19,1.31E-17,-1.34E-16
0,-488864.621,1.19E-03,0,-0.138,0,0,-0.9976829,2.42E-09,0,-1.19E-16,0,1.41E-19,1.31E-17,-1.33E-16
0,-488854.1497,1.55E-03,0,-0.13699998,0,0,-0.99766153,3.15E-09,0,-1.18E-16,0,1.43E-19,1.31E-17,-1.32E-16
0,-488843.551,1.91E-03,0,-0.13600002,0,0,-0.99763983,3.89E-09,0,-1.17E-16,0,1.44E-19,1.31E-17,-1.31E-16
0,-488832.7416,1.62E-03,0,-0.135,0,0,-0.99761784,3.30E-09,0,-1.16E-16,0,1.45E-19,1.31E-17,-1.30E-16
0,-488821.746,1.17E-03,0,-0.134,0,0,-0.9975954,2.39E-09,0,-1.16E-16,0,1.47E-19,1.31E-17,-1.29E-16
0,-488810.721,1.65E-03,0,-0.133,0,0,-0.9975729,3.38E-09,0,-1.15E-16,0,1.48E-19,1.31E-17,-1.28E-16
0,-488799.5,1.30E-03,0,-0.13199998,0,0,-0.99755,2.65E-09,0,-1.14E-16,0,1.49E-19,1.31E-17,-1.27E-16
0,-488788.1124,6.99E-04,0,-0.131,0,0,-0.99752676,1.43E-09,0,-1.13E-16,0,1.51E-19,1.31E-17,-1.26E-16
0,-488776.568,1.72E-03,0,-0.13,0,0,-0.9975033,3.51E-09,0,-1.12E-16,0,1.52E-19,1.31E-17,-1.25E-16
0,-488764.9256,1.16E-03,0,-0.129,0,0,-0.9974793,2.36E-09,0,-1.11E-16,0,1.54E-19,1.31E-17,-1.24E-16
0,-488753.0676,1.51E-03,0,-0.128,0,0,-0.9974552,3.09E-09,0,-1.10E-16,0,1.55E-19,1.31E-17,-1.23E-16
0,-488741.043,8.84E-04,0,-0.12699999,0,0,-0.9974307,1.80E-09,0,-1.09E-16,0,1.57E-19,1.31E-17,-1.22E-16
0,-488728.891,1.06E-03,0,-0.126,0,0,-0.9974058,2.16E-09,0,-1.08E-16,0,1.58E-19,1.31E-17,-1.21E-16
0,-488716.494,2.18E-03,0,-0.125,0,0,-0.9973806,4.45E-09,0,-1.07E-16,0,1.60E-19,1.31E-17,-1.20E-16
0,-488703.999,1.49E-03,0,-0.124000005,0,0,-0.9973551,3.03E-09,0,-1.06E-16,0,1.61E-19,1.31E-17,-1.19E-16
0,-488691.259,1.03E-03,0,-0.12300001,0,0,-0.9973291,2.09E-09,0,-1.05E-16,0,1.63E-19,1.31E-17,-1.18E-16
0,-488678.421,2.04E-03,0,-0.121999994,0,0,-0.9973029,4.15E-09,0,-1.04E-16,0,1.65E-19,1.31E-17,-1.17E-16
0,-488665.387,2.13E-03,0,-0.121,0,0,-0.9972763,4.34E-09,0,-1.03E-16,0,1.66E-19,1.31E-17,-1.16E-16
0,-488652.1325,1.94E-03,0,-0.12,0,0,-0.99724925,3.96E-09,0,-1.02E-16,0,1.68E-19,1.31E-17,-1.15E-16
0,-488638.682,1.03E-03,0,-0.11900001,0,0,-0.9972218,2.11E-09,0,-1.01E-16,0,1.70E-19,1.31E-17,-1.14E-16
0,-488625.0845,1.58E-03,0,-0.118000016,0,0,-0.997194,3.22E-09,0,-1.00E-16,0,1.71E-19,1.30E-17,-1.13E-16
0,-488611.2714,1.40E-03,0,-0.11699999,0,0,-0.9971659,2.87E-09,0,-9.92E-17,0,1.73E-19,1.30E-17,-1.12E-16
0,-488597.277,7.77E-04,0,-0.116,0,0,-0.9971373,1.59E-09,0,-9.82E-17,0,1.75E-19,1.30E-17,-1.11E-16
0,-488583.116,1.60E-03,0,-0.115,0,0,-0.99710834,3.27E-09,0,-9.73E-17,0,1.77E-19,1.30E-17,-1.10E-16
0,-488568.661,1.24E-03,0,-0.11400001,0,0,-0.9970789,2.54E-09,0,-9.63E-17,0,1.78E-19,1.30E-17,-1.10E-16
0,-488554.0835,1.86E-03,0,-0.11299999,0,0,-0.99704915,3.79E-09,0,-9.53E-17,0,1.80E-19,1.30E-17,-1.09E-16
0,-488539.212,1.90E-03,0,-0.111999996,0,0,-0.9970189,3.87E-09,0,-9.44E-17,0,1.82E-19,1.30E-17,-1.08E-16
0,-488524.218,1.41E-03,0,-0.111,0,0,-0.9969882,2.87E-09,0,-9.34E-17,0,1.84E-19,1.30E-17,-1.07E-16
0,-488508.93,2.13E-03,0,-0.11000001,0,0,-0.996957,4.35E-09,0,-9.25E-17,0,1.86E-19,1.30E-17,-1.06E-16
0,-488493.4215,1.84E-03,0,-0.10899998,0,0,-0.99692535,3.76E-09,0,-9.15E-17,0,1.88E-19,1.30E-17,-1.05E-16
0,-488477.717,1.87E-03,0,-0.107999995,0,0,-0.9968934,3.81E-09,0,-9.05E-17,0,1.90E-19,1.30E-17,-1.04E-16
0,-488461.841,1.52E-03,0,-0.107,0,0,-0.99686086,3.11E-09,0,-8.96E-17,0,1.92E-19,1.30E-17,-1.03E-16
0,-488445.6416,3.00E-03,0,-0.106,0,0,-0.99682784,6.12E-09,0,-8.86E-17,0,1.94E-19,1.30E-17,-1.02E-16
0,-488429.2854,2.00E-03,0,-0.105000004,0,0,-0.99679446,4.09E-09,0,-8.77E-17,0,1.96E-19,1.30E-17,-1.01E-16
0,-488412.596,1.16E-03,0,-0.10399999,0,0,-0.9967605,2.36E-09,0,-8.67E-17,0,1.98E-19,1.30E-17,-9.99E-17
0,-488395.7596,1.90E-03,0,-0.10299999,0,0,-0.9967259,3.87E-09,0,-8.57E-17,0,2.00E-19,1.30E-17,-9.89E-17
0,-488378.59,1.11E-03,0,-0.102,0,0,-0.996691,2.26E-09,0,-8.48E-17,0,2.02E-19,1.30E-17,-9.79E-17
0,-488361.1754,1.34E-03,0,-0.101,0,0,-0.99665546,2.74E-09,0,-8.38E-17,0,2.04E-19,1.30E-17,-9.70E-17
0,-488343.506,1.63E-03,0,-0.10000001,0,0,-0.99661946,3.32E-09,0,-8.29E-17,0,2.07E-19,1.30E-17,-9.60E-17
0,-488325.6063,1.57E-03,0,-0.09899999,0,0,-0.99658287,3.19E-09,0,-8.19E-17,0,2.09E-19,1.29E-17,-9.50E-17
0,-488307.4077,2.10E-03,0,-0.098,0,0,-0.99654573,4.29E-09,0,-8.09E-17,0,2.11E-19,1.29E-17,-9.41E-17
0,-488288.969,1.26E-03,0,-0.097,0,0,-0.9965081,2.58E-09,0,-8.00E-17,0,2.13E-19,1.29E-17,-9.31E-17
0,-488270.202,2.36E-03,0,-0.09600001,0,0,-0.99646986,4.81E-09,0,-7.90E-17,0,2.16E-19,1.29E-17,-9.22E-17
0,-488251.2145,1.82E-03,0,-0.095,0,0,-0.996431,3.71E-09,0,-7.81E-17,0,2.18E-19,1.29E-17,-9.12E-17
0,-488231.884,1.93E-03,0,-0.09399999,0,0,-0.99639153,3.93E-09,0,-7.71E-17,0,2.21E-19,1.29E-17,-9.02E-17
0,-488212.235,2.13E-03,0,-0.093,0,0,-0.9963516,4.35E-09,0,-7.61E-17,0,2.23E-19,1.29E-17,-8.93E-17
0,-488192.3655,1.88E-03,0,-0.092,0,0,-0.996311,3.83E-09,0,-7.52E-17,0,2.26E-19,1.29E-17,-8.83E-17
0,-488172.1824,1.46E-03,0,-0.091000006,0,0,-0.99626976,2.98E-09,0,-7.42E-17,0,2.28E-19,1.29E-17,-8.73E-17
0,-488151.6514,2.11E-03,0,-0.09,0,0,-0.9962278,4.30E-09,0,-7.33E-17,0,2.31E-19,1.29E-17,-8.64E-17
0,-488130.8264,2.14E-03,0,-0.088999994,0,0,-0.9961853,4.36E-09,0,-7.23E-17,0,2.33E-19,1.29E-17,-8.54E-17
0,-488109.6535,1.57E-03,0,-0.088,0,0,-0.9961422,3.20E-09,0,-7.13E-17,0,2.36E-19,1.29E-17,-8.45E-17
0,-488088.1866,2.07E-03,0,-0.087000005,0,0,-0.99609834,4.22E-09,0,-7.04E-17,0,2.39E-19,1.29E-17,-8.35E-17
0,-488066.411,2.35E-03,0,-0.08600001,0,0,-0.9960539,4.80E-09,0,-6.94E-17,0,2.41E-19,1.29E-17,-8.25E-17
0,-488044.2875,2.31E-03,0,-0.08499999,0,0,-0.99600875,4.71E-09,0,-6.85E-17,0,2.44E-19,1.29E-17,-8.16E-17
0,-488021.8014,2.27E-03,0,-0.084,0,0,-0.99596274,4.64E-09,0,-6.75E-17,0,2.47E-19,1.29E-17,-8.06E-17
0,-487998.987,2.27E-03,0,-0.083,0,0,-0.9959163,4.63E-09,0,-6.65E-17,0,2.50E-19,1.28E-17,-7.96E-17
0,-487975.7414,1.19E-03,0,-0.08200001,0,0,-0.99586886,2.42E-09,0,-6.56E-17,0,2.53E-19,1.28E-17,-7.87E-17
0,-487952.192,2.19E-03,0,-0.081,0,0,-0.9958209,4.47E-09,0,-6.46E-17,0,2.56E-19,1.28E-17,-7.77E-17
0,-487928.3094,2.68E-03,0,-0.07999999,0,0,-0.99577206,5.48E-09,0,-6.37E-17,0,2.59E-19,1.28E-17,-7.67E-17
0,-487904.0397,1.27E-03,0,-0.079,0,0,-0.99572253,2.59E-09,0,-6.27E-17,0,2.62E-19,1.28E-17,-7.58E-17
0,-487879.329,1.52E-03,0,-0.078,0,0,-0.99567205,3.11E-09,0,-6.17E-17,0,2.65E-19,1.28E-17,-7.48E-17
0,-487854.2753,3.16E-03,0,-0.077,0,0,-0.9956209,6.45E-09,0,-6.08E-17,0,2.68E-19,1.28E-17,-7.39E-17
0,-487828.81,2.94E-03,0,-0.076,0,0,-0.995569,6.00E-09,0,-5.98E-17,0,2.71E-19,1.28E-17,-7.29E-17
0,-487802.9576,2.37E-03,0,-0.074999996,0,0,-0.9955162,4.84E-09,0,-5.89E-17,0,2.74E-19,1.28E-17,-7.19E-17
0,-487776.7034,4.22E-03,0,-0.074,0,0,-0.9954626,8.62E-09,0,-5.79E-17,0,2.78E-19,1.28E-17,-7.10E-17
0,-487749.969,1.97E-03,0,-0.07300001,0,0,-0.9954082,4.01E-09,0,-5.69E-17,0,2.81E-19,1.28E-17,-7.00E-17
0,-487722.9014,2.70E-03,0,-0.072,0,0,-0.9953528,5.50E-09,0,-5.60E-17,0,2.84E-19,1.28E-17,-6.90E-17
0,-487695.3634,3.15E-03,0,-0.071,0,0,-0.9952967,6.44E-09,0,-5.50E-17,0,2.88E-19,1.28E-17,-6.81E-17
0,-487667.404,3.72E-03,0,-0.07,0,0,-0.9952396,7.59E-09,0,-5.41E-17,0,2.91E-19,1.28E-17,-6.71E-17
0,-487638.9644,3.49E-03,0,-0.069,0,0,-0.99518156,7.13E-09,0,-5.31E-17,0,2.95E-19,1.28E-17,-6.62E-17
0,-487610.0495,3.68E-03,0,-0.06800001,0,0,-0.9951227,7.51E-09,0,-5.21E-17,0,2.98E-19,1.27E-17,-6.52E-17
0,-487580.7573,3.20E-03,0,-0.067,0,0,-0.9950627,6.53E-09,0,-5.12E-17,0,3.02E-19,1.27E-17,-6.42E-17
0,-487550.931,2.94E-03,0,-0.06599999,0,0,-0.995002,6.01E-09,0,-5.02E-17,0,3.06E-19,1.27E-17,-6.33E-17
0,-487520.6196,4.39E-03,0,-0.065,0,0,-0.9949401,8.95E-09,0,-4.93E-17,0,3.10E-19,1.27E-17,-6.23E-17
0,-487489.8966,3.21E-03,0,-0.064,0,0,-0.99487734,6.56E-09,0,-4.83E-17,0,3.13E-19,1.27E-17,-6.13E-17
0,-487458.5856,4.32E-03,0,-0.063,0,0,-0.9948135,8.83E-09,0,-4.74E-17,0,3.17E-19,1.27E-17,-6.04E-17
0,-487426.863,3.42E-03,0,-0.062000003,0,0,-0.99474865,6.98E-09,0,-4.64E-17,0,3.21E-19,1.27E-17,-5.94E-17
0,-487394.572,4.83E-03,0,-0.060999997,0,0,-0.9946827,9.87E-09,0,-4.54E-17,0,3.25E-19,1.27E-17,-5.85E-17
0,-487361.7077,4.58E-03,0,-0.06,0,0,-0.99461573,9.34E-09,0,-4.45E-17,0,3.29E-19,1.27E-17,-5.75E-17
0,-487328.422,3.98E-03,0,-0.059000008,0,0,-0.99454784,8.13E-09,0,-4.35E-17,0,3.33E-19,1.27E-17,-5.65E-17
0,-487294.563,4.81E-03,0,-0.058,0,0,-0.9944787,9.81E-09,0,-4.26E-17,0,3.38E-19,1.27E-17,-5.56E-17
0,-487260.1013,5.16E-03,0,-0.057000004,0,0,-0.99440837,1.05E-08,0,-4.16E-17,0,3.42E-19,1.27E-17,-5.46E-17
0,-487225.1104,4.74E-03,0,-0.055999998,0,0,-0.99433696,9.67E-09,0,-4.06E-17,0,3.46E-19,1.26E-17,-5.36E-17
0,-487189.5364,5.03E-03,0,-0.055000003,0,0,-0.99426436,1.03E-08,0,-3.97E-17,0,3.51E-19,1.26E-17,-5.27E-17
0,-487153.443,5.24E-03,0,-0.053999998,0,0,-0.9941907,1.07E-08,0,-3.87E-17,0,3.55E-19,1.26E-17,-5.17E-17
0,-487116.6685,6.00E-03,0,-0.053,0,0,-0.99411565,1.22E-08,0,-3.78E-17,0,3.60E-19,1.26E-17,-5.08E-17
0,-487079.4285,5.63E-03,0,-0.051999994,0,0,-0.99403954,1.15E-08,0,-3.68E-17,0,3.64E-19,1.26E-17,-4.98E-17
0,-487041.429,5.93E-03,0,-0.051,0,0,-0.99396217,1.21E-08,0,-3.59E-17,0,3.69E-19,1.26E-17,-4.88E-17
0,-487002.915,7.06E-03,0,-0.050000004,0,0,-0.9938835,1.44E-08,0,-3.49E-17,0,3.74E-19,1.26E-17,-4.79E-17
0,-486963.715,7.21E-03,0,-0.049,0,0,-0.9938035,1.47E-08,0,-3.39E-17,0,3.79E-19,1.26E-17,-4.69E-17
0,-486923.9074,6.93E-03,0,-0.048000004,0,0,-0.99372226,1.41E-08,0,-3.30E-17,0,3.83E-19,1.26E-17,-4.60E-17
0,-486883.453,6.98E-03,0,-0.046999995,0,0,-0.99363965,1.43E-08,0,-3.20E-17,0,3.88E-19,1.26E-17,-4.50E-17
0,-486842.2783,9.94E-03,0,-0.046,0,0,-0.99355567,2.03E-08,0,-3.11E-17,0,3.93E-19,1.26E-17,-4.40E-17
0,-486800.447,8.59E-03,0,-0.045,0,0,-0.99347025,1.75E-08,0,-3.01E-17,0,3.99E-19,1.26E-17,-4.31E-17
0,-486757.915,1.11E-02,0,-0.044,0,0,-0.9933836,2.27E-08,0,-2.92E-17,0,4.04E-19,1.25E-17,-4.21E-17
0,-486714.746,1.09E-02,0,-0.043000005,0,0,-0.9932953,2.23E-08,0,-2.82E-17,0,4.09E-19,1.25E-17,-4.11E-17
0,-486670.8665,1.05E-02,0,-0.042,0,0,-0.99320585,2.15E-08,0,-2.72E-17,0,4.14E-19,1.25E-17,-4.02E-17
0,-486626.203,1.11E-02,0,-0.041000005,0,0,-0.9931147,2.27E-08,0,-2.63E-17,0,4.20E-19,1.25E-17,-3.92E-17
0,-486580.829,1.17E-02,0,-0.039999995,0,0,-0.9930222,2.39E-08,0,-2.53E-17,0,4.25E-19,1.25E-17,-3.83E-17
0,-486534.72,1.42E-02,0,-0.039,0,0,-0.99292797,2.90E-08,0,-2.44E-17,0,4.31E-19,1.25E-17,-3.73E-17
0,-486487.8564,1.77E-02,0,-0.038,0,0,-0.99283236,3.62E-08,0,-2.34E-17,0,4.37E-19,1.25E-17,-3.63E-17
0,-486440.199,2.14E-02,0,-0.037,0,0,-0.9927351,4.37E-08,0,-2.25E-17,0,4.43E-19,1.25E-17,-3.54E-17
0,-486391.7674,2.13E-02,0,-0.036,0,0,-0.9926362,4.34E-08,0,-2.15E-17,0,4.49E-19,1.25E-17,-3.44E-17
0,-486342.5273,2.56E-02,0,-0.035,0,0,-0.9925357,5.23E-08,0,-2.05E-17,0,4.55E-19,1.25E-17,-3.35E-17
0,-486292.4395,2.75E-02,0,-0.034000006,0,0,-0.9924336,5.61E-08,0,-1.96E-17,0,4.61E-19,1.25E-17,-3.25E-17
0,-486241.6216,3.25E-02,0,-0.032999996,0,0,-0.99232984,6.64E-08,0,-1.86E-17,0,4.67E-19,1.24E-17,-3.15E-17
0,-486189.858,3.80E-02,0,-0.032,0,0,-0.9922242,7.76E-08,0,-1.77E-17,0,4.73E-19,1.24E-17,-3.06E-17
0,-486137.281,4.47E-02,0,-0.031000001,0,0,-0.992117,9.12E-08,0,-1.67E-17,0,4.79E-19,1.24E-17,-2.96E-17
0,-486083.8465,5.53E-02,0,-0.03,0,0,-0.99200785,1.13E-07,0,-1.58E-17,0,4.86E-19,1.24E-17,-2.87E-17
0,-486029.5545,6.57E-02,0,-0.029,0,0,-0.9918971,1.34E-07,0,-1.48E-17,0,4.92E-19,1.24E-17,-2.77E-17
0,-485974.356,7.88E-02,0,-0.027999999,0,0,-0.9917844,1.61E-07,0,-1.39E-17,0,4.99E-19,1.24E-17,-2.68E-17
0,-485918.202,9.44E-02,0,-0.026999999,0,0,-0.99166983,1.93E-07,0,-1.29E-17,0,5.06E-19,1.24E-17,-2.58E-17
0,-485861.117,1.19E-01,0,-0.025999997,0,0,-0.9915533,2.43E-07,0,-1.19E-17,0,5.13E-19,1.24E-17,-2.48E-17
0,-485803.101,1.56E-01,0,-0.025000002,0,0,-0.99143493,3.19E-07,0,-1.10E-17,0,5.20E-19,1.24E-17,-2.39E-17
0,-485744.154,2.03E-01,0,-0.024000002,0,0,-0.99131453,4.15E-07,0,-1.00E-17,0,5.27E-19,1.24E-17,-2.29E-17
0,-485684.129,2.56E-01,0,-0.023,0,0,-0.99119216,5.23E-07,0,-9.08E-18,0,5.34E-19,1.23E-17,-2.20E-17
0,-485623.271,3.29E-01,0,-0.022,0,0,-0.9910678,6.72E-07,0,-8.13E-18,0,5.41E-19,1.23E-17,-2.10E-17
0,-485561.286,4.59E-01,0,-0.021,0,0,-0.9909414,9.36E-07,0,-7.17E-18,0,5.48E-19,1.23E-17,-2.00E-17
0,-485498.2916,6.25E-01,0,-0.019999998,0,0,-0.9908129,1.28E-06,0,-6.22E-18,0,5.56E-19,1.23E-17,-1.91E-17
0,-485434.2976,8.36E-01,0,-0.019,0,0,-0.99068224,1.71E-06,0,-5.26E-18,0,5.64E-19,1.23E-17,-1.81E-17
0,-485369.206,1.15E+00,0,-0.018,0,0,-0.9905493,2.35E-06,0,-4.31E-18,0,5.71E-19,1.23E-17,-1.72E-17
0,-485302.9874,1.69E+00,0,-0.017000003,0,0,-0.9904144,3.44E-06,0,-3.36E-18,0,5.79E-19,1.23E-17,-1.62E-17
0,-485235.7545,2.64E+00,0,-0.016,0,0,-0.990277,5.39E-06,0,-2.40E-18,0,5.87E-19,1.23E-17,-1.53E-17
0,-480023.502,28275.78957,0,-0.015,0,0,-0.9796398,0.057705693,0,-1.55E-18,0,7.57E-19,1.19E-17,-1.42E-17
0,-479666.586,29052.5655,0,-0.014,0,0,-0.97891134,0.05929095,0,-6.04E-19,0,7.72E-19,1.18E-17,-1.32E-17
0,-479302.32,29825.75757,0,-0.012999998,0,0,-0.9781681,0.060868893,0,3.38E-19,0,7.87E-19,1.18E-17,-1.23E-17
0,-478931.243,30594.20007,0,-0.012000001,0,0,-0.9774107,0.062437143,0,1.28E-18,0,8.02E-19,1.18E-17,-1.13E-17
0,-478553.649,31357.6382,0,-0.011,0,0,-0.9766401,0.06399518,0,2.22E-18,0,8.17E-19,1.18E-17,-1.03E-17
0,-478168.9157,32117.9026,0,-0.009999999,0,0,-0.97585493,0.06554674,0,3.16E-18,0,8.32E-19,1.17E-17,-9.40E-18
0,-477776.95,32875.6778,0,-0.009,0,0,-0.975055,0.06709322,0,4.10E-18,0,8.48E-19,1.17E-17,-8.45E-18
0,-477377.257,33631.9193,0,-0.008,0,0,-0.9742393,0.06863657,0,5.04E-18,0,8.63E-19,1.17E-17,-7.51E-18
0,-476969.675,34387.4307,0,-0.007,0,0,-0.9734075,0.07017843,0,5.98E-18,0,8.78E-19,1.17E-17,-6.56E-18
0,-476553.91,35142.7412,0,-0.006000001,0,0,-0.97255903,0.07171988,0,6.92E-18,0,8.94E-19,1.16E-17,-5.62E-18
0,-476129.374,35899.21545,0,-0.004999999,0,0,-0.9716926,0.073263705,0,7.85E-18,0,9.09E-19,1.16E-17,-4.68E-18
0,-475696.1993,36656.53054,0,-0.004,0,0,-0.9708085,0.074809246,0,8.79E-18,0,9.25E-19,1.16E-17,-3.74E-18
0,-475253.5774,37416.1795,0,-0.003,0,0,-0.96990526,0.07635955,0,9.72E-18,0,9.41E-19,1.16E-17,-2.80E-18
0,-474801.2584,38178.8302,0,-0.002,0,0,-0.96898216,0.07791599,0,1.07E-17,0,9.56E-19,1.16E-17,-1.87E-18
