# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,-474338.8944,38944.7443,0,-0.001,0,0,-0.96803856,0.07947907,0,1.16E-17,0,9.72E-19,1.16E-17,-9.33E-19
0,-473865.9856,39714.8675,0,1.32E-16,0,0,-0.9670735,0.08105075,0,1.25E-17,0,9.88E-19,1.15E-17,1.23E-31
0,-473381.993,40489.9887,0,0.001,0,0,-0.9660857,0.08263263,0,1.35E-17,0,1.00E-18,1.15E-17,9.31E-19
0,-472886.5834,41270.4607,0,0.002,0,0,-0.96507466,0.08422543,0,1.44E-17,0,1.02E-18,1.15E-17,1.86E-18
0,-472378.767,42057.61434,0,0.003,0,0,-0.96403825,0.085831866,0,1.53E-17,0,1.04E-18,1.15E-17,2.79E-18
0,-471859.367,42850.1227,0,0.004,0,0,-0.9629783,0.08744923,0,1.62E-17,0,1.05E-18,1.15E-17,3.71E-18
0,-471326.296,43650.964,0,0.004999999,0,0,-0.96189034,0.0890836,0,1.72E-17,0,1.07E-18,1.15E-17,4.63E-18
0,-470779.652,44459.79034,0,0.006000001,0,0,-0.9607748,0.09073426,0,1.81E-17,0,1.09E-18,1.15E-17,5.55E-18
0,-470218.4746,45277.617,0,0.007,0,0,-0.9596296,0.09240329,0,1.90E-17,0,1.10E-18,1.14E-17,6.47E-18
0,-469642.2934,46104.97955,0,0.008,0,0,-0.95845366,0.094091795,0,1.99E-17,0,1.12E-18,1.14E-17,7.39E-18
0,-469050.4273,46942.8967,0,0.009,0,0,-0.9572457,0.09580183,0,2.09E-17,0,1.14E-18,1.14E-17,8.30E-18
0,-468442.0286,47790.9593,0,0.009999999,0,0,-0.95600426,0.09753257,0,2.18E-17,0,1.16E-18,1.14E-17,9.21E-18
0,-467816.1957,48651.4287,0,0.011,0,0,-0.95472693,0.09928863,0,2.27E-17,0,1.17E-18,1.14E-17,1.01E-17
0,-467171.9094,49524.8488,0,0.012000001,0,0,-0.95341206,0.10107112,0,2.36E-17,0,1.19E-18,1.14E-17,1.10E-17
0,-466508.4004,50411.7978,0,0.012999998,0,0,-0.952058,0.102881216,0,2.45E-17,0,1.21E-18,1.14E-17,1.19E-17
0,-465824.429,51313.58694,0,0.014,0,0,-0.95066214,0.104721606,0,2.55E-17,0,1.23E-18,1.14E-17,1.28E-17
0,-465119.4366,52229.99964,0,0.015,0,0,-0.94922334,0.106591836,0,2.64E-17,0,1.25E-18,1.14E-17,1.37E-17
0,-464391.5857,53163.49766,0,0.016,0,0,-0.94773793,0.108496934,0,2.73E-17,0,1.27E-18,1.14E-17,1.46E-17
0,-463639.7885,54114.6641,0,0.017000003,0,0,-0.9462036,0.11043809,0,2.82E-17,0,1.29E-18,1.14E-17,1.55E-17
0,-462862.869,55084.20456,0,0.018,0,0,-0.9446181,0.112416744,0,2.91E-17,0,1.31E-18,1.14E-17,1.64E-17
0,-462058.632,56074.12216,0,0.019,0,0,-0.9429767,0.114436984,0,3.00E-17,0,1.33E-18,1.14E-17,1.73E-17
0,-461226.563,57085.4263,0,0.019999998,0,0,-0.9412787,0.11650088,0,3.09E-17,0,1.35E-18,1.14E-17,1.81E-17
0,-460363.1046,58120.43076,0,0.021,0,0,-0.93951654,0.118613124,0,3.18E-17,0,1.37E-18,1.15E-17,1.90E-17
0,-459468.8693,59178.18004,0,0.022,0,0,-0.93769157,0.120771796,0,3.27E-17,0,1.39E-18,1.15E-17,1.99E-17
0,-458539.5843,60262.60884,0,0.023,0,0,-0.9357952,0.122984916,0,3.36E-17,0,1.41E-18,1.15E-17,2.07E-17
0,-457573.319,61375.4253,0,0.024000002,0,0,-0.9338231,0.12525597,0,3.45E-17,0,1.43E-18,1.15E-17,2.16E-17
0,-456567.9566,62517.6986,0,0.025000002,0,0,-0.9317713,0.12758714,0,3.54E-17,0,1.46E-18,1.15E-17,2.24E-17
0,-455520.0034,63692.7235,0,0.025999997,0,0,-0.92963266,0.12998515,0,3.63E-17,0,1.48E-18,1.16E-17,2.33E-17
0,-454426.833,64901.8965,0,0.026999999,0,0,-0.9274017,0.13245285,0,3.72E-17,0,1.50E-18,1.16E-17,2.41E-17
0,-453284.3833,66148.873,0,0.027999999,0,0,-0.9250702,0.1349977,0,3.81E-17,0,1.53E-18,1.16E-17,2.50E-17
0,-452089.141,67435.711,0,0.029,0,0,-0.92263085,0.13762392,0,3.90E-17,0,1.56E-18,1.17E-17,2.58E-17
0,-450835.0546,68768.7021,0,0.03,0,0,-0.9200716,0.14034429,0,3.99E-17,0,1.58E-18,1.17E-17,2.66E-17
0,-449520.9187,70144.8573,0,0.031000001,0,0,-0.91738963,0.14315279,0,4.08E-17,0,1.61E-18,1.18E-17,2.74E-17
0,-448137.6536,71574.3539,0,0.032,0,0,-0.9145667,0.14607011,0,4.17E-17,0,1.64E-18,1.18E-17,2.82E-17
0,-446678.757,73061.1511,0,0.032999996,0,0,-0.91158926,0.14910439,0,4.26E-17,0,1.67E-18,1.19E-17,2.90E-17
0,-445138.638,74609.2424,0,0.034000006,0,0,-0.90844613,0.15226376,0,4.34E-17,0,1.70E-18,1.20E-17,2.98E-17
0,-443507.526,76225.4437,0,0.035,0,0,-0.9051174,0.15556213,0,4.43E-17,0,1.74E-18,1.20E-17,3.05E-17
0,-441775.0624,77917.9184,0,0.036,0,0,-0.90158176,0.15901616,0,4.52E-17,0,1.77E-18,1.21E-17,3.13E-17
0,-439930.526,79693.7323,0,0.037,0,0,-0.8978174,0.16264027,0,4.60E-17,0,1.81E-18,1.22E-17,3.20E-17
0,-437958.913,81564.2632,0,0.038,0,0,-0.8937937,0.16645768,0,4.69E-17,0,1.85E-18,1.23E-17,3.27E-17
0,-435844.4405,83540.2862,0,0.039,0,0,-0.88947845,0.1704904,0,4.78E-17,0,1.89E-18,1.24E-17,3.34E-17
0,-433565.2986,85638.2408,0,0.039999995,0,0,-0.88482714,0.17477192,0,4.86E-17,0,1.94E-18,1.26E-17,3.41E-17
0,-431098.521,87873.0083,0,0.041000005,0,0,-0.8797929,0.17933267,0,4.95E-17,0,1.98E-18,1.27E-17,3.48E-17
0,-428410.871,90269.3827,0,0.042,0,0,-0.87430793,0.18422323,0,5.03E-17,0,2.04E-18,1.29E-17,3.54E-17
0,-425462.247,92855.0245,0,0.043000005,0,0,-0.86829036,0.18950006,0,5.11E-17,0,2.09E-18,1.31E-17,3.60E-17
0,-422199.7633,95666.914,0,0.044,0,0,-0.8616322,0.19523862,0,5.20E-17,0,2.16E-18,1.33E-17,3.65E-17
0,-418550.944,98755.1292,0,0.045,0,0,-0.8541856,0.20154108,0,5.28E-17,0,2.22E-18,1.36E-17,3.70E-17
0,-414412.2864,102191.1954,0,0.046,0,0,-0.84573936,0.20855346,0,5.36E-17,0,2.30E-18,1.38E-17,3.75E-17
0,-409628.583,106080.7272,0,0.046999995,0,0,-0.83597684,0.21649128,0,5.44E-17,0,2.39E-18,1.42E-17,3.79E-17
0,-403948.797,110591.4418,0,0.048000004,0,0,-0.8243852,0.22569682,0,5.52E-17,0,2.49E-18,1.46E-17,3.81E-17
0,-396896.521,116038.7522,0,0.049,0,0,-0.8099928,0.2368138,0,5.60E-17,0,2.62E-18,1.52E-17,3.82E-17
0,-387341.815,123146.653,0,0.050000004,0,0,-0.7904934,0.2513197,0,5.68E-17,0,2.79E-18,1.59E-17,3.81E-17
0,-367785.523,136354.9313,0,0.051,0,0,-0.75058264,0.27827537,0,5.75E-17,0,3.11E-18,1.76E-17,3.69E-17
0,487079.306,4.00E+00,0,0.051999994,0,0,0.9940395,8.16E-06,0,-3.68E-17,0,3.64E-19,1.26E-17,-4.98E-17
0,487116.644,2.67E+00,0,0.053,0,0,0.9941156,5.45E-06,0,-3.78E-17,0,3.60E-19,1.26E-17,-5.08E-17
0,487153.394,1.74E+00,0,0.053999998,0,0,0.9941906,3.56E-06,0,-3.87E-17,0,3.55E-19,1.26E-17,-5.17E-17
0,487189.507,1.12E+00,0,0.055000003,0,0,0.9942643,2.28E-06,0,-3.97E-17,0,3.51E-19,1.26E-17,-5.27E-17
0,487224.983,7.53E-01,0,0.055999998,0,0,0.99433684,1.54E-06,0,-4.06E-17,0,3.46E-19,1.26E-17,-5.36E-17
0,487260.018,4.63E-01,0,0.057000004,0,0,0.9944082,9.45E-07,0,-4.16E-17,0,3.42E-19,1.27E-17,-5.46E-17
0,487294.4454,2.86E-01,0,0.058,0,0,0.9944785,5.83E-07,0,-4.26E-17,0,3.38E-19,1.27E-17,-5.56E-17
0,487328.324,1.67E-01,0,0.059000008,0,0,0.99454767,3.40E-07,0,-4.35E-17,0,3.33E-19,1.27E-17,-5.65E-17
0,487361.693,9.71E-02,0,0.06,0,0,0.9946157,1.98E-07,0,-4.45E-17,0,3.29E-19,1.27E-17,-5.75E-17
0,487394.5083,5.25E-02,0,0.060999997,0,0,0.99468267,1.07E-07,0,-4.54E-17,0,3.25E-19,1.27E-17,-5.85E-17
0,487426.7797,2.77E-02,0,0.062000003,0,0,0.9947486,5.65E-08,0,-4.64E-17,0,3.21E-19,1.27E-17,-5.94E-17
0,487458.517,1.38E-02,0,0.063,0,0,0.9948133,2.82E-08,0,-4.74E-17,0,3.17E-19,1.27E-17,-6.04E-17
0,487489.828,6.18E-03,0,0.064,0,0,0.9948772,1.26E-08,0,-4.83E-17,0,3.13E-19,1.27E-17,-6.13E-17
0,487520.551,8.59E-04,0,0.065,0,0,0.99494,1.75E-09,0,-4.93E-17,0,3.10E-19,1.27E-17,-6.23E-17
0,487550.882,-3.92E-05,0,0.06599999,0,0,0.9950018,-8.00E-11,0,-5.02E-17,0,3.06E-19,1.27E-17,-6.33E-17
0,487580.6985,-2.23E-03,0,0.067,0,0,0.9950626,-4.55E-09,0,-5.12E-17,0,3.02E-19,1.27E-17,-6.42E-17
0,487609.9907,-3.50E-03,0,0.06800001,0,0,0.99512255,-7.14E-09,0,-5.21E-17,0,2.98E-19,1.27E-17,-6.52E-17
0,487638.9056,-2.88E-03,0,0.069,0,0,0.9951814,-5.88E-09,0,-5.31E-17,0,2.95E-19,1.28E-17,-6.62E-17
0,487667.306,-2.81E-03,0,0.07,0,0,0.9952395,-5.74E-09,0,-5.41E-17,0,2.91E-19,1.28E-17,-6.71E-17
0,487695.3046,-3.33E-03,0,0.071,0,0,0.9952965,-6.80E-09,0,-5.50E-17,0,2.88E-19,1.28E-17,-6.81E-17
0,487722.8475,-2.69E-03,0,0.072,0,0,0.9953528,-5.48E-09,0,-5.60E-17,0,2.84E-19,1.28E-17,-6.90E-17
0,487749.9494,-1.76E-03,0,0.07300001,0,0,0.99540806,-3.59E-09,0,-5.69E-17,0,2.81E-19,1.28E-17,-7.00E-17
0,487776.6446,-4.65E-03,0,0.074,0,0,0.99546254,-9.49E-09,0,-5.79E-17,0,2.78E-19,1.28E-17,-7.10E-17
0,487802.938,-1.94E-03,0,0.074999996,0,0,0.9955162,-3.97E-09,0,-5.89E-17,0,2.74E-19,1.28E-17,-7.19E-17
0,487828.7757,-3.63E-03,0,0.076,0,0,0.99556893,-7.41E-09,0,-5.98E-17,0,2.71E-19,1.28E-17,-7.29E-17
0,487854.2165,-3.23E-03,0,0.077,0,0,0.9956209,-6.60E-09,0,-6.08E-17,0,2.68E-19,1.28E-17,-7.39E-17
0,487879.28,-2.10E-03,0,0.078,0,0,0.995672,-4.29E-09,0,-6.17E-17,0,2.65E-19,1.28E-17,-7.48E-17
0,487903.976,-1.93E-03,0,0.079,0,0,0.9957223,-3.95E-09,0,-6.27E-17,0,2.62E-19,1.28E-17,-7.58E-17
0,487928.2506,-2.09E-03,0,0.07999999,0,0,0.9957719,-4.26E-09,0,-6.37E-17,0,2.59E-19,1.28E-17,-7.67E-17
0,487952.1724,-2.25E-03,0,0.081,0,0,0.9958207,-4.58E-09,0,-6.46E-17,0,2.56E-19,1.28E-17,-7.77E-17
0,487975.712,-2.55E-03,0,0.08200001,0,0,0.99586886,-5.20E-09,0,-6.56E-17,0,2.53E-19,1.28E-17,-7.87E-17
0,487998.889,-2.11E-03,0,0.083,0,0,0.9959161,-4.30E-09,0,-6.65E-17,0,2.50E-19,1.28E-17,-7.96E-17
0,488021.7426,-2.13E-03,0,0.084,0,0,0.99596274,-4.35E-09,0,-6.75E-17,0,2.47E-19,1.29E-17,-8.06E-17
0,488044.263,-2.16E-03,0,0.08499999,0,0,0.99600863,-4.42E-09,0,-6.85E-17,0,2.44E-19,1.29E-17,-8.16E-17
0,488066.362,-1.81E-03,0,0.08600001,0,0,0.9960538,-3.70E-09,0,-6.94E-17,0,2.41E-19,1.29E-17,-8.25E-17
0,488088.167,-1.30E-03,0,0.087000005,0,0,0.9960983,-2.64E-09,0,-7.04E-17,0,2.39E-19,1.29E-17,-8.35E-17
0,488109.6535,-3.13E-03,0,0.088,0,0,0.99614215,-6.39E-09,0,-7.13E-17,0,2.36E-19,1.29E-17,-8.45E-17
0,488130.797,-1.85E-03,0,0.088999994,0,0,0.9961853,-3.78E-09,0,-7.23E-17,0,2.33E-19,1.29E-17,-8.54E-17
0,488151.5926,-2.25E-03,0,0.09,0,0,0.9962278,-4.59E-09,0,-7.33E-17,0,2.31E-19,1.29E-17,-8.64E-17
0,488172.153,-1.88E-03,0,0.091000006,0,0,0.9962696,-3.85E-09,0,-7.42E-17,0,2.28E-19,1.29E-17,-8.73E-17
0,488192.3067,-2.29E-03,0,0.092,0,0,0.99631083,-4.66E-09,0,-7.52E-17,0,2.26E-19,1.29E-17,-8.83E-17
0,488212.235,-2.36E-03,0,0.093,0,0,0.9963515,-4.81E-09,0,-7.61E-17,0,2.23E-19,1.29E-17,-8.93E-17
0,488231.8497,-1.83E-03,0,0.09399999,0,0,0.9963915,-3.74E-09,0,-7.71E-17,0,2.21E-19,1.29E-17,-9.02E-17
0,488251.1557,-2.22E-03,0,0.095,0,0,0.99643093,-4.54E-09,0,-7.81E-17,0,2.18E-19,1.29E-17,-9.12E-17
0,488270.1726,-2.30E-03,0,0.09600001,0,0,0.99646974,-4.69E-09,0,-7.90E-17,0,2.16E-19,1.29E-17,-9.22E-17
0,488288.871,-1.44E-03,0,0.097,0,0,0.9965079,-2.94E-09,0,-8.00E-17,0,2.13E-19,1.29E-17,-9.31E-17
0,488307.393,-2.00E-03,0,0.098,0,0,0.9965457,-4.09E-09,0,-8.09E-17,0,2.11E-19,1.29E-17,-9.41E-17
0,488325.5475,-2.32E-03,0,0.09899999,0,0,0.9965828,-4.74E-09,0,-8.19E-17,0,2.09E-19,1.29E-17,-9.50E-17
0,488343.4766,-1.25E-03,0,0.10000001,0,0,0.99661934,-2.56E-09,0,-8.29E-17,0,2.07E-19,1.30E-17,-9.60E-17
0,488361.146,-2.22E-03,0,0.101,0,0,0.9966554,-4.52E-09,0,-8.38E-17,0,2.04E-19,1.30E-17,-9.70E-17
0,488378.5263,-8.36E-04,0,0.102,0,0,0.9966909,-1.71E-09,0,-8.48E-17,0,2.02E-19,1.30E-17,-9.79E-17
0,488395.691,-1.31E-03,0,0.10299999,0,0,0.99672586,-2.67E-09,0,-8.57E-17,0,2.00E-19,1.30E-17,-9.89E-17
0,488412.5813,-1.87E-03,0,0.10399999,0,0,0.99676037,-3.81E-09,0,-8.67E-17,0,1.98E-19,1.30E-17,-9.99E-17
0,488429.207,-1.43E-03,0,0.105000004,0,0,0.99679434,-2.92E-09,0,-8.77E-17,0,1.96E-19,1.30E-17,-1.01E-16
0,488445.6416,-3.29E-03,0,0.106,0,0,0.9968278,-6.72E-09,0,-8.86E-17,0,1.94E-19,1.30E-17,-1.02E-16
0,488461.792,-1.59E-03,0,0.107,0,0,0.99686086,-3.25E-09,0,-8.96E-17,0,1.92E-19,1.30E-17,-1.03E-16
0,488477.717,-1.32E-03,0,0.107999995,0,0,0.9968933,-2.69E-09,0,-9.05E-17,0,1.90E-19,1.30E-17,-1.04E-16
0,488493.4215,-1.44E-03,0,0.10899998,0,0,0.99692535,-2.94E-09,0,-9.15E-17,0,1.88E-19,1.30E-17,-1.05E-16
0,488508.9006,-1.66E-03,0,0.11000001,0,0,0.99695694,-3.38E-09,0,-9.25E-17,0,1.86E-19,1.30E-17,-1.06E-16
0,488524.169,-1.65E-03,0,0.111,0,0,0.99698806,-3.37E-09,0,-9.34E-17,0,1.84E-19,1.30E-17,-1.07E-16
0,488539.212,-1.27E-03,0,0.111999996,0,0,0.99701875,-2.60E-09,0,-9.44E-17,0,1.82E-19,1.30E-17,-1.08E-16
0,488554.059,-7.24E-04,0,0.11299999,0,0,0.9970491,-1.48E-09,0,-9.53E-17,0,1.80E-19,1.30E-17,-1.09E-16
0,488568.661,-1.62E-03,0,0.11400001,0,0,0.9970789,-3.31E-09,0,-9.63E-17,0,1.78E-19,1.30E-17,-1.10E-16
0,488583.018,-1.36E-03,0,0.115,0,0,0.99710834,-2.78E-09,0,-9.73E-17,0,1.77E-19,1.30E-17,-1.10E-16
0,488597.2525,-9.41E-04,0,0.116,0,0,0.99713725,-1.92E-09,0,-9.82E-17,0,1.75E-19,1.30E-17,-1.11E-16
0,488611.2714,-1.83E-03,0,0.11699999,0,0,0.9971658,-3.73E-09,0,-9.92E-17,0,1.73E-19,1.30E-17,-1.12E-16
0,488625.0257,-1.50E-03,0,0.118000016,0,0,0.997194,-3.06E-09,0,-1.00E-16,0,1.71E-19,1.30E-17,-1.13E-16
0,488638.682,-4.94E-04,0,0.11900001,0,0,0.9972218,-1.01E-09,0,-1.01E-16,0,1.70E-19,1.31E-17,-1.14E-16
0,488652.108,-1.33E-03,0,0.12,0,0,0.9972492,-2.71E-09,0,-1.02E-16,0,1.68E-19,1.31E-17,-1.15E-16
0,488665.3625,-2.53E-03,0,0.121,0,0,0.9972762,-5.16E-09,0,-1.03E-16,0,1.66E-19,1.31E-17,-1.16E-16
0,488678.421,-2.19E-03,0,0.121999994,0,0,0.9973029,-4.47E-09,0,-1.04E-16,0,1.65E-19,1.31E-17,-1.17E-16
0,488691.259,-2.04E-03,0,0.12300001,0,0,0.9973291,-4.17E-09,0,-1.05E-16,0,1.63E-19,1.31E-17,-1.18E-16
0,488703.9696,-1.26E-03,0,0.124000005,0,0,0.9973551,-2.57E-09,0,-1.06E-16,0,1.61E-19,1.31E-17,-1.19E-16
0,488716.4695,-1.96E-03,0,0.125,0,0,0.9973805,-4.01E-09,0,-1.07E-16,0,1.60E-19,1.31E-17,-1.20E-16
0,488728.8273,-1.32E-03,0,0.126,0,0,0.99740577,-2.70E-09,0,-1.08E-16,0,1.58E-19,1.31E-17,-1.21E-16
0,488740.9744,-2.06E-03,0,0.12699999,0,0,0.99743056,-4.19E-09,0,-1.09E-16,0,1.57E-19,1.31E-17,-1.22E-16
0,488752.999,-1.36E-03,0,0.128,0,0,0.9974552,-2.77E-09,0,-1.10E-16,0,1.55E-19,1.31E-17,-1.23E-16
0,488764.857,-1.86E-03,0,0.129,0,0,0.9974793,-3.80E-09,0,-1.11E-16,0,1.54E-19,1.31E-17,-1.24E-16
0,488776.568,-2.30E-03,0,0.13,0,0,0.9975033,-4.69E-09,0,-1.12E-16,0,1.52E-19,1.31E-17,-1.25E-16
0,488788.083,-8.59E-04,0,0.131,0,0,0.9975267,-1.75E-09,0,-1.13E-16,0,1.51E-19,1.31E-17,-1.26E-16
0,488799.4755,-1.30E-03,0,0.13199998,0,0,0.99755,-2.65E-09,0,-1.14E-16,0,1.49E-19,1.31E-17,-1.27E-16
0,488810.6916,-1.45E-03,0,0.133,0,0,0.9975729,-2.97E-09,0,-1.15E-16,0,1.48E-19,1.31E-17,-1.28E-16
0,488821.746,-1.71E-03,0,0.134,0,0,0.9975954,-3.50E-09,0,-1.16E-16,0,1.47E-19,1.31E-17,-1.29E-16
0,488832.7416,-2.36E-03,0,0.135,0,0,0.99761784,-4.81E-09,0,-1.16E-16,0,1.45E-19,1.31E-17,-1.30E-16
0,488843.502,-2.36E-03,0,0.13600002,0,0,0.99763983,-4.81E-09,0,-1.17E-16,0,1.44E-19,1.31E-17,-1.31E-16
0,488854.135,-1.23E-03,0,0.13699998,0,0,0.9976615,-2.51E-09,0,-1.18E-16,0,1.43E-19,1.31E-17,-1.32E-16
0,488864.621,-1.33E-03,0,0.138,0,0,0.9976829,-2.71E-09,0,-1.19E-16,0,1.41E-19,1.31E-17,-1.33E-16
0,488874.96,-2.30E-03,0,0.139,0,0,0.9977041,-4.70E-09,0,-1.20E-16,0,1.40E-19,1.31E-17,-1.34E-16
0,488885.2255,-1.67E-03,0,0.14,0,0,0.99772495,-3.41E-09,0,-1.21E-16,0,1.39E-19,1.31E-17,-1.35E-16
0,488895.295,-1.16E-03,0,0.14100002,0,0,0.99774545,-2.37E-09,0,-1.22E-16,0,1.37E-19,1.32E-17,-1.36E-16
0,488905.2616,-1.05E-03,0,0.142,0,0,0.9977659,-2.14E-09,0,-1.23E-16,0,1.36E-19,1.32E-17,-1.36E-16
0,488915.091,-1.59E-03,0,0.143,0,0,0.9977859,-3.25E-09,0,-1.24E-16,0,1.35E-19,1.32E-17,-1.37E-16
0,488924.793,-9.63E-04,0,0.144,0,0,0.9978057,-1.96E-09,0,-1.25E-16,0,1.34E-19,1.32E-17,-1.38E-16
0,488934.3774,-1.79E-03,0,0.145,0,0,0.9978252,-3.65E-09,0,-1.26E-16,0,1.33E-19,1.32E-17,-1.39E-16
0,488943.805,-1.52E-03,0,0.14600001,0,0,0.9978445,-3.10E-09,0,-1.27E-16,0,1.31E-19,1.32E-17,-1.40E-16
0,488953.164,-1.94E-03,0,0.147,0,0,0.9978636,-3.96E-09,0,-1.28E-16,0,1.30E-19,1.32E-17,-1.41E-16
0,488962.3613,-1.56E-03,0,0.148,0,0,0.9978824,-3.18E-09,0,-1.29E-16,0,1.29E-19,1.32E-17,-1.42E-16
0,488971.4704,-1.64E-03,0,0.149,0,0,0.99790096,-3.35E-09,0,-1.30E-16,0,1.28E-19,1.32E-17,-1.43E-16